X,Y,Store_Name,Address,Address_Line__2,City,State,Zip5,Zip4,County,Longitude,Latitude,ObjectId
-71.414528,42.277733,Quick Mart,125 Howard St,,Framingham,MA,01702,8310,MIDDLESEX,-71.414528,42.277733,205072
-72.572487,42.109695,"CVS Pharmacy, Inc. 4471",600 State St,,Springfield,MA,01109,4104,HAMPDEN,-72.572487,42.109695,205150
-72.571091,42.118427,St James Mini Market,328 Saint James Ave,,Springfield,MA,01109,3841,HAMPDEN,-72.571091,42.118427,205169
-72.563042,42.105991,Emely Market,168 Eastern Ave,,Springfield,MA,01109,,HAMPDEN,-72.563042,42.105991,205175
-72.538437,42.124565,Tamaz Inc /dba Kwik Pik,32 Boston Rd,,Springfield,MA,01109,1702,HAMPDEN,-72.538437,42.124565,205177
-70.925629,42.525085,WALGREENS  2208,35 Main St,,Peabody,MA,01960,5548,ESSEX,-70.925629,42.525085,205241
-71.153343,42.697601,Hj Super Market Inc,164 S Union St,,Lawrence,MA,01843,1645,ESSEX,-71.153343,42.697601,205245
-70.918854,42.523972,Stop & Shop 5,19 Howley St,,Peabody,MA,01960,5617,ESSEX,-70.918854,42.523972,205247
-70.963654,42.449444,DOLLAR TREE 3085,759 Lynnway,,Lynn,MA,01905,3017,ESSEX,-70.963654,42.449444,205302
-71.150185,42.702663,E Market 2,265 Merrimack St,,Lawrence,MA,01843,1700,ESSEX,-71.150185,42.702663,205324
-70.62635,42.655815,Crackerjacks-whistlestop Market,27 Whistlestop Mall,,Rockport,MA,01966,1437,ESSEX,-70.62635,42.655815,205429
-71.779488,42.565624,MILLBURY STREET FISH MRKT,60 Bemis Rd,,Fitchburg,MA,01420,6352,WORCESTER,-71.779488,42.565624,205535
-71.815384,42.568069,Family Dollar 4863,551 Electric Ave,Ste 3,Fitchburg,MA,01420,5300,WORCESTER,-71.815384,42.568069,205541
-71.813492,42.567165,CVS PHARMACY  1882,57 Rollstone Rd,,Fitchburg,MA,01420,5350,WORCESTER,-71.813492,42.567165,205559
-70.971176,42.470039,Richdale Convenience Store,149 Walnut St,,Lynn,MA,01905,1168,ESSEX,-70.971176,42.470039,205654
-70.617065,41.637306,Village Pantry,372 N Falmouth Hwy,,North Falmouth,MA,02556,2801,BARNSTABLE,-70.617065,41.637306,205746
-71.104477,42.365147,Star Variety,4 Central Sq,,Cambridge,MA,02139,3311,MIDDLESEX,-71.104477,42.365147,205945
-71.098366,42.372955,Al Barah Market,304 Prospect St,,Cambridge,MA,02139,1315,MIDDLESEX,-71.098366,42.372955,205950
-71.113113,42.364605,Western Ave Market,317 Western Ave,,Cambridge,MA,02139,3747,MIDDLESEX,-71.113113,42.364605,205970
-72.580948,42.094055,Family Dollar Store 4907,575 Main St,,Springfield,MA,01105,2437,HAMPDEN,-72.580948,42.094055,206040
-73.160698,42.473816,"Cumberland Farms, Inc 6658",707 Main St,,Dalton,MA,01226,1613,BERKSHIRE,-73.160698,42.473816,206147
-71.19397,42.370308,Metro Mini Mart,405 Main St,,Watertown,MA,02472,2240,MIDDLESEX,-71.19397,42.370308,206201
-71.154198,42.491997,Jacks Variety,675 Main St,,Woburn,MA,01801,8405,MIDDLESEX,-71.154198,42.491997,206204
-73.2397,42.29702,Big Y Express 98,320 Housatonic St,,Lee,MA,01238,1330,BERKSHIRE,-73.2397,42.29702,206215
-71.005775,42.083839,CVS Pharmacy 861,355 Centre St,,Brockton,MA,02302,2741,PLYMOUTH,-71.005775,42.083839,206223
-70.493492,41.740734,Sandwich Food Mart,298 Rte 130,,Sandwich,MA,02563,2367,BARNSTABLE,-70.493492,41.740734,206331
-70.485641,41.699867,CVS Pharmacy  1850,77 Quaker Meeting House Rd,,Sandwich,MA,02563,5103,BARNSTABLE,-70.485641,41.699867,206334
-70.484451,41.702564,Speedway LLC 2427,273 Cotuit Rd,,Sandwich,MA,02563,5117,BARNSTABLE,-70.484451,41.702564,206413
-70.992455,42.721577,Crosby's Marketplace,62 Central St,,Georgetown,MA,01833,2407,ESSEX,-70.992455,42.721577,206574
-70.488525,41.718456,Speedway 2444,336 Route 130,,Sandwich,MA,02563,2302,BARNSTABLE,-70.488525,41.718456,206647
-71.148827,42.137981,Colbea Enterprises LLC 79,140 Sharon St,,Stoughton,MA,02072,2012,NORFOLK,-71.148827,42.137981,206695
-71.103386,42.124954,Do Brazil Market Inc,22 Porter St,,Stoughton,MA,02072,2938,NORFOLK,-71.103386,42.124954,206713
-72.011604,42.235184,Big Y Supermarkets 27,62 W Main St,,Spencer,MA,01562,2644,WORCESTER,-72.011604,42.235184,206729
-70.928734,41.663315,Mi Tierra Grocery Panaderia,1561 Acushnet Ave,,New Bedford,MA,02746,2220,BRISTOL,-70.928734,41.663315,206905
-70.970711,42.494503,Lynnfield Street Market,263 Lynnfield St,,Lynn,MA,01904,1634,ESSEX,-70.970711,42.494503,206909
-70.92836,41.663654,One Five Mini Mart,1576 Acushnet Ave,,New Bedford,MA,02746,2135,BRISTOL,-70.92836,41.663654,206910
-71.793396,42.323792,Zion Tropical Market,3A E Mountain St,,Worcester,MA,01606,3038,WORCESTER,-71.793396,42.323792,207441
-72.600235,42.192139,Sams Food Store,1031 Chicopee St,,Chicopee,MA,01013,2736,HAMPDEN,-72.600235,42.192139,207524
-71.072678,42.574554,Christophers Market,2 Washington St,,North Reading,MA,01864,2538,MIDDLESEX,-71.072678,42.574554,207530
-71.84359,42.114094,Dollar Tree 5766,121 Sutton Ave,,Oxford,MA,01540,1812,WORCESTER,-71.84359,42.114094,207593
-71.108368,42.566528,CVS Pharmacy 1143,18 Main St,,North Reading,MA,01864,2228,MIDDLESEX,-71.108368,42.566528,207643
-72.608604,42.18642,Tejada Market,720 Chicopee St,,Chicopee,MA,01013,2748,HAMPDEN,-72.608604,42.18642,207844
-72.76815,42.057247,Dollar Tree 7029,515 College Hwy,,Southwick,MA,01077,,HAMPDEN,-72.76815,42.057247,207917
-71.846649,42.114796,Market Basket 62,95 Sutton Ave,,Oxford,MA,01540,1812,WORCESTER,-71.846649,42.114796,207928
-71.198532,42.108105,Bread and Butter,374a S Main St,,Sharon,MA,02067,1818,NORFOLK,-71.198532,42.108105,207933
-71.734528,42.160233,Market 32 Sutton 244,21 Galaxy Pass,,Sutton,MA,01590,2812,WORCESTER,-71.734528,42.160233,207950
-73.363899,42.192665,CVS Pharmacy 8970,362B Main St,,Great Barrington,MA,01230,1804,BERKSHIRE,-73.363899,42.192665,208014
-71.082352,42.300159,Glenway Market,90 Glenway St,,Dorchester,MA,02121,4016,SUFFOLK,-71.082352,42.300159,208048
-70.958527,42.03046,CVS Pharmacy 1257,119 Bedford St,,East Bridgewater,MA,02333,1973,PLYMOUTH,-70.958527,42.03046,208071
-71.118874,42.024635,CVS/pharmacy 7232,689 Depot St,,North Easton,MA,02356,2703,BRISTOL,-71.118874,42.024635,208155
-71.131119,42.405735,Nine Red Pearls LLC,1305 Broadway,,Somerville,MA,02144,1724,MIDDLESEX,-71.131119,42.405735,208195
-69.995583,41.683037,Ocean State Job Lot 232,1674 Main St,,Chatham,MA,02633,1805,BARNSTABLE,-69.995583,41.683037,208227
-71.569298,42.383556,Walgreens 17166,157 Washington St,,Hudson,MA,01749,2765,MIDDLESEX,-71.569298,42.383556,208255
-70.844681,41.995575,Walmart Supercenter 2128,295 Plymouth St,,Halifax,MA,02338,1340,PLYMOUTH,-70.844681,41.995575,208282
-71.074562,42.308563,Family Dollar 11662,273 Columbia Rd,,Dorchester,MA,02121,3404,SUFFOLK,-71.074562,42.308563,208283
-70.958527,42.027615,Ocean State Job Lot 219,225 Bedford St,,East Bridgewater,MA,02333,1986,PLYMOUTH,-70.958527,42.027615,208294
-71.237167,42.367729,7-Eleven 37354H,10 High St,,Waltham,MA,02453,0511,MIDDLESEX,-71.237167,42.367729,208302
-71.221474,42.370014,SHAW'S SUPERMARKET 1497,130 River St,,Waltham,MA,02453,8306,MIDDLESEX,-71.221474,42.370014,208417
-71.243752,42.3755,CVS PHARMACY  114,12 Harvard St,,Waltham,MA,02453,8513,MIDDLESEX,-71.243752,42.3755,208424
-71.237038,42.370712,Waltham India Market,315 Moody St,,Waltham,MA,02453,5206,MIDDLESEX,-71.237038,42.370712,208469
-71.238106,42.365971,Tedeschi Food Shops 426,591 Moody St,,Waltham,MA,02453,0507,MIDDLESEX,-71.238106,42.365971,208550
-71.569695,42.390926,Latina Market 1,20 Washington St,,Hudson,MA,01749,2410,MIDDLESEX,-71.569695,42.390926,208745
-72.785599,42.027203,CVS Pharmacy 84,215 College Hwy,,Southwick,MA,01077,9319,HAMPDEN,-72.785599,42.027203,208793
-71.054382,42.41275,Posada Market,69 Hancock St,,Everett,MA,02149,2801,MIDDLESEX,-71.054382,42.41275,208893
-71.062546,42.411186,Casablanca Pastry Inc,301 Main St,,Everett,MA,02149,5707,MIDDLESEX,-71.062546,42.411186,208895
-71.061615,42.40575,Charles Caribbean Super Market,145 Main St,,Everett,MA,02149,5713,MIDDLESEX,-71.061615,42.40575,208906
-71.331207,42.612423,Stop & Shop 480,299 Chelmsford St,,Chelmsford,MA,01824,2417,MIDDLESEX,-71.331207,42.612423,208959
-73.345367,42.211067,Dollar Tree 4349,346 Stockbridge Rd,,Great Barrington,MA,01230,1235,BERKSHIRE,-73.345367,42.211067,208996
-73.360985,42.19714,Walgreens 17567,197 Main St,,Great Barrington,MA,01230,1602,BERKSHIRE,-73.360985,42.19714,209000
-70.185997,42.053467,CVS Pharmacy 11131,134 Bradford St,,Provincetown,MA,02657,1466,BARNSTABLE,-70.185997,42.053467,209204
-71.10305,42.316422,Supreme Market,143 Boylston St,,Jamaica Plain,MA,02130,4505,SUFFOLK,-71.10305,42.316422,209314
-71.108253,42.32452,Alapantan International Group Llc,71 Day St,,Jamaica Plain,MA,02130,1122,SUFFOLK,-71.108253,42.32452,209320
-71.099243,42.315128,Compadreds Meat Market,3105 Washington St,,Jamaica Plain,MA,02130,,SUFFOLK,-71.099243,42.315128,209326
-71.076996,42.781792,Cumberland Farms 3532,323 Main St,,Haverhill,MA,01830,4054,ESSEX,-71.076996,42.781792,209370
-71.079651,42.774376,Haverhill Beef Company,117 Merrimack St,,Haverhill,MA,01830,6208,ESSEX,-71.079651,42.774376,209381
-71.562386,42.373035,Walmart 1970,280 Washington St,,Hudson,MA,01749,2735,MIDDLESEX,-71.562386,42.373035,209403
-70.615601,41.448009,Cronig's Market ,357 State Rd,,Vineyard Haven,MA,02568,5620,DUKES,-70.615601,41.448009,209494
-72.202507,42.122131,Brimfield Market,13 Main St,,Brimfield,MA,01010,9744,HAMPDEN,-72.202507,42.122131,209499
-71.563774,42.376377,Stop & Shop 489,10 Technology Dr,Ste 1,Hudson,MA,01749,2791,MIDDLESEX,-71.563774,42.376377,209573
-70.680588,41.392097,West Tisbury Farmer's Market,35 Panhandle Rd,,Vineyard Haven,MA,02568,7723,DUKES,-70.680588,41.392097,209826
-71.055138,42.403278,Lucky Mart,2029 Revere Beach Pkwy,,Everett,MA,02149,5918,MIDDLESEX,-71.055138,42.403278,209852
-71.061218,42.405052,Himal Tarai Llc,115 Main St,,Everett,MA,02149,5723,MIDDLESEX,-71.061218,42.405052,209856
-71.053329,42.408909,7-eleven 37518b 37518,511 Broadway,,Everett,MA,02149,3719,MIDDLESEX,-71.053329,42.408909,209859
-71.047729,42.405537,Elma Food Market,42 Ferry St,,Everett,MA,02149,4933,MIDDLESEX,-71.047729,42.405537,209875
-71.048317,42.414646,International Market And Multiservice 2,709 Broadway,,Everett,MA,02149,2911,MIDDLESEX,-71.048317,42.414646,209901
-71.042236,42.408176,Nichols Street Market,82 Nichols St,,Everett,MA,02149,4912,MIDDLESEX,-71.042236,42.408176,209918
-71.047806,42.401077,Zbest Foods Inc 1,44 Vine St,,Everett,MA,02149,4515,MIDDLESEX,-71.047806,42.401077,209922
-71.105072,42.325989,Pibiar Grocery,186 Heath St,,Jamaica Plain,MA,02130,1129,SUFFOLK,-71.105072,42.325989,209934
-71.105652,42.310036,Green Basket Market,186 Green St,,Jamaica Plain,MA,02130,2768,SUFFOLK,-71.105652,42.310036,209937
-71.061478,42.413834,Kippo Market,44 Bradford St,,Everett,MA,02149,1247,MIDDLESEX,-71.061478,42.413834,210073
-71.047714,42.405781,Ferry Mart,48 Ferry St,,Everett,MA,02149,4933,MIDDLESEX,-71.047714,42.405781,210074
-71.053108,42.405621,Super JC Market,67 Chelsea St,,Everett,MA,02149,3523,MIDDLESEX,-71.053108,42.405621,210078
-70.524445,41.392715,Stop & Shop 422,225 Upper Main St,,Edgartown,MA,02539,,DUKES,-70.524445,41.392715,210094
-71.199593,42.196224,Lucky Mart,501 Washington St,,Norwood,MA,02062,2201,NORFOLK,-71.199593,42.196224,210204
-71.204506,42.198669,Dairy Fine,201 Fulton St,,Norwood,MA,02062,2707,NORFOLK,-71.204506,42.198669,210252
-70.601387,41.454941,Stop & Shop 423,50 South Water Street,,Vineyard Haven,MA,02568,,DUKES,-70.601387,41.454941,210324
-70.956024,42.204353,Dollar Tree 3866,126 Main St,,Weymouth,MA,02188,2811,NORFOLK,-70.956024,42.204353,210660
-71.083817,42.777588,Jacqueline Convenience Store Inc,143 Locust St,,Haverhill,MA,01830,5642,ESSEX,-71.083817,42.777588,210739
-71.220688,42.180042,DOLLAR TREE 3492,420 Walpole St,,Norwood,MA,02062,3093,NORFOLK,-71.220688,42.180042,210756
-71.13826,42.456764,Stop & Shop 455,695 Main St,,Winchester,MA,01890,1902,MIDDLESEX,-71.13826,42.456764,210774
-71.048782,42.415379,La Oaxaquena Two,362 Ferry St,,Everett,MA,02149,5620,MIDDLESEX,-71.048782,42.415379,210779
-71.050362,42.402496,Sunoco A Plus 40081H,1894 Revere Beach Pkwy,,Everett,MA,02149,5934,MIDDLESEX,-71.050362,42.402496,210790
-71.062599,42.409466,Latino Express II,252 Main St,,Everett,MA,02149,5702,MIDDLESEX,-71.062599,42.409466,210791
-71.048256,42.404423,Star Convenience Beer & Wine,178 Chelsea St,,Everett,MA,02149,4630,MIDDLESEX,-71.048256,42.404423,210792
-71.054085,42.408897,Monica Meat Market 1,504 Broadway,,Everett,MA,02149,3617,MIDDLESEX,-71.054085,42.408897,210794
-71.189171,42.181049,Norwood Fuel Inc,971 Providence Hwy,,Norwood,MA,02062,,NORFOLK,-71.189171,42.181049,210848
-70.94635,42.201805,Walgreens 06470,750 Washington St,,Weymouth,MA,02188,3325,NORFOLK,-70.94635,42.201805,210858
-71.055397,42.362968,CVS PHARMACY  1900,218 Hanover St,,Boston,MA,02113,2302,SUFFOLK,-71.055397,42.362968,210860
-71.105003,42.322887,Codman Square Market N/A,331 Centre St,,Jamaica Plain,MA,02130,1253,SUFFOLK,-71.105003,42.322887,210888
-71.928802,42.312244,Paxton Market,707 Pleasant St,,Paxton,MA,01612,1026,WORCESTER,-71.928802,42.312244,211051
-71.190575,42.179073,Ocean State Job Lot 220,1001 Providence Hwy,Ste 1,Norwood,MA,02062,8003,NORFOLK,-71.190575,42.179073,211158
-71.075165,42.775993,MARKET BASKET 15,2 Water St,,Haverhill,MA,01830,6223,ESSEX,-71.075165,42.775993,211285
-71.091202,42.37254,FERNANDES MAKET,873 Cambridge St,,Cambridge,MA,02141,1430,MIDDLESEX,-71.091202,42.37254,211345
-71.199341,42.196629,Norwood Mobil,499 Washington St,,Norwood,MA,02062,2311,NORFOLK,-71.199341,42.196629,211507
-71.203285,42.184559,Mr. Frank's Food Mart,917 Washington St,,Norwood,MA,02062,3411,NORFOLK,-71.203285,42.184559,211512
-71.07933,42.779751,Canela Market,111 White St,,Haverhill,MA,01830,5728,ESSEX,-71.07933,42.779751,211622
-71.19017,42.179596,Walgreens 4729,951 Boston Providence Tpke,,Norwood,MA,02062,4719,NORFOLK,-71.19017,42.179596,211637
-71.190575,42.179073,Sabbs Market,1001 Providence Hwy,,Norwood,MA,02062,8003,NORFOLK,-71.190575,42.179073,211652
-71.038994,42.763958,CVS Pharmacy 23,241 Lincoln Ave,,Haverhill,MA,01830,6738,ESSEX,-71.038994,42.763958,211740
-71.031876,42.811996,Wally's Vegetables,799 Amesbury Rd,,Haverhill,MA,01830,1708,ESSEX,-71.031876,42.811996,211751
-71.082779,42.309113,Stop & Shop 459,460 Blue Hill Ave,,Roxbury,MA,02121,1000,SUFFOLK,-71.082779,42.309113,212046
-70.917259,42.011532,COUNTRY CONVENIENCE,210 Pond St,,East Bridgewater,MA,02333,2233,PLYMOUTH,-70.917259,42.011532,212053
-71.053436,42.364872,7-Eleven 34418a 34418a,342 Hanover Street,,Boston,MA,02113,,SUFFOLK,-71.053436,42.364872,212062
-70.963959,42.215923,Ez Mart,69 Broad St,,Weymouth,MA,02188,1712,NORFOLK,-70.963959,42.215923,212117
-71.190559,42.1791,Apna Bazar,989 Boston Providence Tpke,,Norwood,MA,02062,5001,NORFOLK,-71.190559,42.1791,212202
-71.209503,42.187321,Ajay's Market -,166 Walpole St,,Norwood,MA,02062,3222,NORFOLK,-71.209503,42.187321,212204
-70.958397,42.209229,7-eleven 37473A,425 Washington St,,Weymouth,MA,02188,2929,NORFOLK,-70.958397,42.209229,212370
-71.204918,42.179596,Norwood Golden Bull Corp,1066 Washington St,,Norwood,MA,02062,4424,NORFOLK,-71.204918,42.179596,212373
-71.222389,42.177837,Convenience Food Mart,492 Walpole St,,Norwood,MA,02062,1719,NORFOLK,-71.222389,42.177837,212396
-71.081963,42.77792,Frevic Super Store ,127 Winter St,Apt 19,Haverhill,MA,01830,5657,ESSEX,-71.081963,42.77792,212564
-71.081963,42.77792,El Colmadon Market Inc. ,123 Winter St,,Haverhill,MA,01830,5625,ESSEX,-71.081963,42.77792,212565
-71.118492,42.024868,Walgreens 18245,690 DEPOT ST,,NORTH EASTON,MA,02356,,BRISTOL,-71.118492,42.024868,212797
-70.195313,42.05061,Stop & Shop 2403,56 Shank Painter Rd,,Provincetown,MA,02657,1342,BARNSTABLE,-70.195313,42.05061,212917
-71.200508,42.193615,Cedar's Market,13 Cottage St E,,Norwood,MA,02062,3509,NORFOLK,-71.200508,42.193615,213227
-71.199364,42.196934,La Baguette North Bakery,485 Washington St,,Norwood,MA,02062,2311,NORFOLK,-71.199364,42.196934,213228
-70.645294,42.616661,7-ELeven 34413A,50 Bass Ave,,Gloucester,MA,01930,3119,ESSEX,-70.645294,42.616661,213365
-71.191711,42.190216,Ganesh Market LLC  DBA/ Pam's Market,210 Pleasant St,,Norwood,MA,02062,4811,NORFOLK,-71.191711,42.190216,213368
-70.639397,42.61837,CVS Pharmacy 62,6 Thatcher Rd,,Gloucester,MA,01930,,ESSEX,-70.639397,42.61837,213378
-71.110497,42.321117,Whole Foods Market 10438,415 Centre St,,Jamaica Plain,MA,02130,1849,SUFFOLK,-71.110497,42.321117,213385
-71.18438,42.209995,Cravings On The Go 1,69 Providence Highway,,Norwood,MA,02062,,NORFOLK,-71.18438,42.209995,213502
-70.953033,42.202984,Ocean State Job Lot 259,140 Main Street,,Weymouth,MA,02188,,NORFOLK,-70.953033,42.202984,213520
-71.698532,42.220135,Stop & Shop 57,100 Worcester St,Ste 1,North Grafton,MA,01536,1024,WORCESTER,-71.698532,42.220135,213529
-70.896255,42.519165,STEVES QUALITY MARKET,36 Margin St,,Salem,MA,01970,3342,ESSEX,-70.896255,42.519165,213626
-70.892105,42.519894,Speedway 2480,295 Derby St,,Salem,MA,01970,3632,ESSEX,-70.892105,42.519894,213630
-70.896034,42.510117,Crosby's Marketplace,125 Canal St,,Salem,MA,01970,4671,ESSEX,-70.896034,42.510117,213686
-71.333115,41.980339,Pick & Pay,54 S Washington St,,North Attleboro,MA,02760,1631,BRISTOL,-71.333115,41.980339,213802
-71.334602,41.969391,Dollar General 20701,110 E Washington St,,North Attleboro,MA,02760,2314,BRISTOL,-71.334602,41.969391,213818
-71.088753,42.797535,Us Mart,767 Main St,,Haverhill,MA,01830,2135,ESSEX,-71.088753,42.797535,213840
-71.002586,42.833569,Richdale,1 Merrimac Sq,,Merrimac,MA,01860,1920,ESSEX,-71.002586,42.833569,213945
-71.084816,42.778008,Multicultural Value Llc 201,201 Winter St,,Haverhill,MA,01830,5636,ESSEX,-71.084816,42.778008,213951
-71.205688,42.178097,New England Central Bakery,1140 Washington St,,Norwood,MA,02062,4423,NORFOLK,-71.205688,42.178097,213998
-70.927063,42.500374,Circle K 4707502,323 Highland Ave,,Salem,MA,01970,1738,ESSEX,-70.927063,42.500374,214011
-70.894333,42.521641,CVS Pharmacy 261,200 Essex St,,Salem,MA,01970,3705,ESSEX,-70.894333,42.521641,214022
-70.921066,42.504784,Target 1803,227 Highland Ave,,Salem,MA,01970,1830,ESSEX,-70.921066,42.504784,214023
-70.887672,42.533966,Richdale Convenience Store,31 Bridge St,,Salem,MA,01970,4107,ESSEX,-70.887672,42.533966,214024
-70.899979,42.525742,Speedway 2511,86 North St,,Salem,MA,01970,3961,ESSEX,-70.899979,42.525742,214030
-70.896133,42.509262,Family Dollar Store 8079,138 Canal St,,Salem,MA,01970,4650,ESSEX,-70.896133,42.509262,214032
-70.653267,42.616798,Speedway 2462,354 Main St,,Gloucester,MA,01930,3041,ESSEX,-70.653267,42.616798,214038
-70.884888,42.524605,WALYO'S VARIETY STORE,20 Essex St,,Salem,MA,01970,5210,ESSEX,-70.884888,42.524605,214110
-71.487473,42.433727,SHAW'S SUPERMARKET 2584,155 Great Rd,,Stow,MA,01775,2150,MIDDLESEX,-71.487473,42.433727,214176
-71.070427,42.401501,Costco Wholesale 0333,2 Mystic View Rd,,Everett,MA,02149,2428,MIDDLESEX,-71.070427,42.401501,214186
-71.055161,42.407536,Family Dollar Store 5274,450 Broadway,,Everett,MA,02149,3601,MIDDLESEX,-71.055161,42.407536,214197
-70.892578,42.515316,Al Prime Energy 106,175 Lafayette St,,Salem,MA,01970,4831,ESSEX,-70.892578,42.515316,214272
-70.894386,42.519493,Walgreens 02063,29 New Derby St,,Salem,MA,01970,3637,ESSEX,-70.894386,42.519493,214295
-70.89109,42.515606,Tropicana Market,24 Palmer St,,Salem,MA,01970,4925,ESSEX,-70.89109,42.515606,214296
-70.665977,42.616188,Shaw's Supermarket 3591,7 Railroad Ave,,Gloucester,MA,01930,3540,ESSEX,-70.665977,42.616188,214313
-70.63958,42.618973,Stop & Shop 410,6A Thatcher Rd,,Gloucester,MA,01930,3163,ESSEX,-70.63958,42.618973,214347
-70.660721,42.613194,Walgreens 02517,201 Main St,,Gloucester,MA,01930,6010,ESSEX,-70.660721,42.613194,214370
-70.640724,42.623749,SHAW'S SUPERMARKET 3590,127 Eastern Ave,Ste 1,Gloucester,MA,01930,6511,ESSEX,-70.640724,42.623749,214379
-70.934196,42.493446,Walmart 2640,450 Highland Ave,,Salem,MA,01970,1765,ESSEX,-70.934196,42.493446,214391
-70.640724,42.623749,Walgreens 17221,127-135 EASTERN AVE,,GLOUCESTER,MA,01930,,ESSEX,-70.640724,42.623749,214396
-70.921066,42.504784,Market Basket 58,227 Highland Ave,,Salem,MA,01970,1830,ESSEX,-70.921066,42.504784,214405
-70.923988,42.503052,CVS Pharmacy 1025,272 Highland Ave,,Salem,MA,01970,1832,ESSEX,-70.923988,42.503052,214411
-70.909241,42.518925,Walgreens 04595,59 Boston St,,Salem,MA,01970,2145,ESSEX,-70.909241,42.518925,214454
-71.039413,41.879833,Home Plate,224 Middleboro Ave,,East Taunton,MA,02718,5110,BRISTOL,-71.039413,41.879833,214629
-70.891823,42.511326,Friendly Mini Market,235 Lafayette St,Ste 1,Salem,MA,01970,4781,ESSEX,-70.891823,42.511326,214667
-72.718956,42.238213,"Cumberland Farms, Inc 0198",130 College Hwy,,Southampton,MA,01073,9434,HAMPSHIRE,-72.718956,42.238213,214735
-70.890724,42.517723,Marc's Market,51 Harbor St,,Salem,MA,01970,5037,ESSEX,-70.890724,42.517723,214769
-70.668198,42.614601,Eds Mini Mart,89 Washington St,,Gloucester,MA,01930,3526,ESSEX,-70.668198,42.614601,214784
-70.895218,42.501614,Tedesch Food Shops 452,72 Loring Ave,,Salem,MA,01970,,ESSEX,-70.895218,42.501614,214789
-70.657883,42.624035,Dollar Tree 4276,221 Gloucester Crossing,,Gloucester,MA,01930,,ESSEX,-70.657883,42.624035,214791
-70.905579,42.516747,CVS Pharmacy 457,426 Essex St,,Salem,MA,01970,3152,ESSEX,-70.905579,42.516747,214795
-70.908882,42.511799,Richdale Convenience Store,84A Highland Ave,,Salem,MA,01970,2715,ESSEX,-70.908882,42.511799,214894
-70.896019,42.500858,CVS Pharmacy 7109,300 Canal St,,Salem,MA,01970,4558,ESSEX,-70.896019,42.500858,214896
-70.894119,42.502289,White Dove Market,59 Loring Ave,,Salem,MA,01970,4534,ESSEX,-70.894119,42.502289,214902
-70.668304,42.610394,Boulevard Variety,33 Western Ave,,Gloucester,MA,01930,3622,ESSEX,-70.668304,42.610394,214917
-70.900917,42.526466,Rt 114 Citgo,105 North St,,Salem,MA,01970,2544,ESSEX,-70.900917,42.526466,214927
-70.666031,42.611195,Cape Ann Convenience,2 Rogers St,,Gloucester,MA,01930,5015,ESSEX,-70.666031,42.611195,214933
-70.901451,42.506512,Family Convenience Store,247 Jefferson Ave,,Salem,MA,01970,2836,ESSEX,-70.901451,42.506512,214934
-71.041443,42.404713,Union Street Market,132 Union St,,Everett,MA,02149,4801,MIDDLESEX,-71.041443,42.404713,215148
-71.070366,42.401554,Target 1229,1 Mystic View Rd,,Everett,MA,02149,2428,MIDDLESEX,-71.070366,42.401554,215154
-71.046127,42.408367,US Convenience,131 Ferry St,,Everett,MA,02149,4943,MIDDLESEX,-71.046127,42.408367,215170
-70.847397,41.993225,Stop & Shop 82,341 Plymouth St,,Halifax,MA,02338,1340,PLYMOUTH,-70.847397,41.993225,215242
-71.720993,42.228729,Cumberland Farms 6746,217 Worcester St,,North Grafton,MA,01536,1255,WORCESTER,-71.720993,42.228729,215353
-71.082901,42.308872,CVS PHARMACY  2592,468 Blue Hill Ave,,Dorchester,MA,02121,4308,SUFFOLK,-71.082901,42.308872,215391
-70.889305,42.516102,Salem Supermarket Corporation,95 Congress St,,Salem,MA,01970,5509,ESSEX,-70.889305,42.516102,215419
-71.117706,42.292019,J&G MARKET,274 Hyde Park Ave,,Jamaica Plain,MA,02130,4224,SUFFOLK,-71.117706,42.292019,215434
-71.111275,42.320091,7-Eleven Store 32475 32475,451 Centre St,,Jamaica Plain,MA,02130,1831,SUFFOLK,-71.111275,42.320091,215437
-71.114075,42.31229,City Feed And Supply 2,672 Centre St,,Jamaica Plain,MA,02130,2507,SUFFOLK,-71.114075,42.31229,215454
-71.105042,42.324493,JP Convenience Store Inc,36 Gay Head St,,Jamaica Plain,MA,02130,1248,SUFFOLK,-71.105042,42.324493,215468
-70.637787,42.630238,"COMMON CROW NATURAL HEALTH, INC.",200 Eastern Ave,,Gloucester,MA,01930,1810,ESSEX,-70.637787,42.630238,215530
-70.667671,42.612923,7-eleven 37379a 37379,28 Washington St,,Gloucester,MA,01930,3535,ESSEX,-70.667671,42.612923,215568
-70.664597,42.615589,Railroad Variety,2 Railroad Ave,,Gloucester,MA,01930,3541,ESSEX,-70.664597,42.615589,215588
-70.923637,42.502533,SHAW'S SUPERMARKET 2493,11 Traders Way,,Salem,MA,01970,1867,ESSEX,-70.923637,42.502533,215605
-71.118492,42.024868,SHAW'S SUPERMARKET 2408,690 Depot St,Ste 1,North Easton,MA,02356,2700,BRISTOL,-71.118492,42.024868,215625
-73.361061,42.194504,Great Barrington Farmers' Market,18 Church St,,Great Barrington,MA,01230,1315,BERKSHIRE,-73.361061,42.194504,215656
-71.105492,42.308449,Boston Maintenance Supply Inc/BMS Paper,3390 Washington St,,Jamaica Plain,MA,02130,2612,SUFFOLK,-71.105492,42.308449,215673
